id:ID,name,type,:LABEL
entity:dd1f1d5aa9744f41c05a,lúa mạch,NATURE,Entity
entity:ea0cfe810efcd1a3f1f2,cây ý dĩ,NATURE,Entity
entity:f2307e0707f7f9faddc2,rau,NATURE,Entity
entity:d7ac757b0afc6af05e97,lạc,NATURE,Entity
entity:5b8e94fc603fd56663a9,vừng,NATURE,Entity
entity:d64f13335cb2654dde7e,Chiếc cày của người Hmông,ARTIFICIAL,Entity
entity:b8304116a2496f4b3007,lanh,NATURE,Entity
entity:cf55b9f6027dbbc966ed,thuốc phiện,NATURE,Entity
entity:465dbbec47e93802dd84,táo,NATURE,Entity
entity:606e7c1188875f379c8b,lê,NATURE,Entity
entity:6ec66d88ac58ea9d69f8,đào,NATURE,Entity
entity:7b83bf02474baf8fcb52,mận,NATURE,Entity
entity:826745b895338014f237,dệt vải lanh,CONCEPT,Entity
entity:625f2d072d815e048462,Rau Cải mèo,NATURE,Entity
entity:e7cf294cd6059e5de13b,người Khơ Mú,PERSON,Entity
entity:d0b687fca70bd8685159,nửa cuối thiên niên kỷ thứ nhất trước Công nguyên,DATE,Entity
entity:2ca7ceca817c7425f594,Thổ,KEYWORD,Entity
entity:b422c8940a6502fb7785,1.190.342 người,KEYWORD,Entity
entity:f54f85952d2ea5f1f61e,Ngạn,KEYWORD,Entity
entity:4f391ec06333278ba29e,Phén,KEYWORD,Entity
entity:1cc75e71ece1a57c7ebd,Thu Lao,KEYWORD,Entity
entity:d25955327aceb4e95952,Pa Dí,KEYWORD,Entity
entity:493a65ea34b5eed26318,Tiếng nói thuộc nhóm ngôn ngữ Tày - Thái,CONCEPT,Entity
entity:9462eeb77c42bb9f18b2,"Thổ, Ngạn, Phén, Thu Lao và Pa Dí",KEYWORD,Entity
entity:0766672a48dab840f29d,ruộng nước,CONCEPT,Entity
entity:2c254e512de08bec3a90,thủy lợi,TECHNOLOGY,Entity
entity:e69016d8c66be6ee1727,loỏng,KEYWORD,Entity
entity:0c5addd8e0b90f0b9c8f,lúa nước,NATURE,Entity
entity:dc8eed65e28b82302bf6,lúa khô,NATURE,Entity
entity:667fc18257686e600203,nghề dệt thổ cẩm,ARTIFICIAL,Entity
entity:2220a4dd84598a58a111,chợ,EVENT,Entity
entity:6465512471d5f4ed1b7f,Nồng,KEYWORD,Entity
entity:272f26d704a2ff590333,Nùng Quy Rịn,KEYWORD,Entity
entity:7ff63509478be47514e3,Nùng Phàn Slình,KEYWORD,Entity
entity:8b9591543c96568ffcf1,Nùng Inh,KEYWORD,Entity
entity:4ecf6c1504b2dc1b61a1,Nùng Cháo,KEYWORD,Entity
entity:01cae748e57feab3f995,705.709 người,DATE,Entity
entity:2257bbe374fb01175599,cư dân Hà Nhì,PERSON,Entity
entity:393a5c57192a6a9e9228,705.709 người,CONCEPT,Entity
entity:accf7909f157e787cb6e,Hà Nhì,PERSON,Entity
entity:0556cd5759f299e710e7,thư tịch cổ,WORK,Entity
entity:70483361802cf1aeaa33,U Ní,CONCEPT,Entity
entity:28a0d54e0beb2ee4c94c,Xá U Ní,CONCEPT,Entity
entity:1cf8e10244fcb5de0d07,Hà Nhì La Mí,CONCEPT,Entity
entity:cab53a2e0f0a220431b7,12.489 người,CONCEPT,Entity
entity:09c030342cfb4dc65f8f,Tiếng nói thuộc nhóm ngôn ngữ Tạng Miến,CONCEPT,Entity
entity:d618f0314d1c0a83dd50,Ngữ hệ Hán - Tạng,CONCEPT,Entity
entity:fd6b4d28d7d1d01339aa,Phù Lá,PERSON,Entity
entity:2200eef2ac1471454673,Tây Bắc nước ta,LOCATION,Entity
entity:29176b7f0593e674376a,6.500 người,CONCEPT,Entity
entity:beead13734f3b30e398f,Miến,CONCEPT,Entity
entity:0e598c79f74cc3a45e35,Hoàng Văn Thái,PERSON,Entity
entity:db1e75d8dee666b32cd4,Tay Đăm,CONCEPT,Entity
entity:f65864da03c615f7c6bd,Thay,CONCEPT,Entity
entity:11dccfa93a04ae50cf3e,Tay Thanh,CONCEPT,Entity
entity:fdfc8b0503756d5ce6d8,Man Thanh,CONCEPT,Entity
entity:8a5eedaa93a98e124714,Tay Mười,CONCEPT,Entity
entity:4bc7c223dc6dd4621e16,Tày Mường,CONCEPT,Entity
entity:be21ef1ca64123db604a,Hàng Tổng,CONCEPT,Entity
entity:203dfbdb2ab759c00af2,Tay Đón,CONCEPT,Entity
entity:fe907b42789ff610edef,Thổ,CONCEPT,Entity
entity:cacfe2ff0755d5b30fc6,cỗ 'trâu trắng,CONCEPT,Entity
entity:c3a7fe38c0a6a593e866,Khao,CONCEPT,Entity
entity:8f864fd112a1f51b4aad,1.040.549 người,CONCEPT,Entity
entity:c63245dc204b4ab26ec0,nông nghiệp ruộng nước,CONCEPT,Entity
entity:87bffcc10ba8c6e63524,hệ thống thủy lợi,CONCEPT,Entity
entity:548ab3d853f4c0649828,"mương, phai, lái, lịn",CONCEPT,Entity
entity:086c7f31f29824c8c9d1,cánh đồng thung lũng,LOCATION,Entity
entity:cf37a27fe282a258dc6d,lúa nếp,NATURE,Entity
entity:20fa84496c970226e921,hoa màu,CONCEPT,Entity
entity:98f23e81fcc28f31aae9,bông,NATURE,Entity
entity:aa9038602137a5f5a295,cây thuốc nhuộm,NATURE,Entity
entity:c001df882d13169a9bff,dâu tằm,NATURE,Entity
entity:4c71913116dcea9a6657,bắc Trung bộ,LOCATION,Entity
entity:123b117c85ca494f5a5b,Kinh,PERSON,Entity
entity:0261c054fd7d1ce7da5d,55.900.224 người,DATE,Entity
entity:f89093af0ecaedc841af,"86,83%",KEYWORD,Entity
entity:e6b9fccffa2f07012c81,nước ta,LOCATION,Entity
entity:77ec1ea758571905921c,canh tác nương rẫy,CONCEPT,Entity
entity:56571d13fece5719013d,nương rẫy du canh du cư,CONCEPT,Entity
entity:52b0153de90b62d85f78,du canh bán định cư,CONCEPT,Entity
entity:54c4a85f97f5e2fdac6c,định canh định cư,CONCEPT,Entity
entity:46ec266193053b009f03,sắn,NATURE,Entity
entity:28e215c4e661a4bb2ea7,gà,NATURE,Entity
entity:581da5c9f32d6a1f683f,vịt,NATURE,Entity
entity:8e2b48b9ca5940c3e846,trâu,NATURE,Entity
entity:cdb35ae3aa803b8b735a,đan lát,CONCEPT,Entity
entity:70b3de9b9df805d5d1bf,hòm,ARTIFICIAL,Entity
entity:aac582ec05983721c1cb,ghế mây,ARTIFICIAL,Entity
entity:a103d1c3c062cf813a6d,mây,NATURE,Entity
entity:183cf32fd0d39bdf4bae,gùi,ARTIFICIAL,Entity
entity:b438541e67ac49404204,thuyền độc mộc,ARTIFICIAL,Entity
entity:6c8832f17ca73005578e,thuyền đuôi én,ARTIFICIAL,Entity
entity:cd8942d9bb7f1b3bcd59,Người La Chí,PERSON,Entity
entity:9f60c75f8dd3071e25fb,Cù tê,KEYWORD,Entity
entity:27debd58bc1ff2903fd4,Thổ Đen,KEYWORD,Entity
entity:e8d7dcceb32e0d6d78ec,Mán Quần cộc,KEYWORD,Entity
entity:dca2e81411c325810af3,Xá,KEYWORD,Entity
entity:1de05cbcab4689ee44ba,7.863 người,DATE,Entity
entity:bb43ec04ad4991dc2ec1,Tiếng nói thuộc nhóm ngôn ngữ Ka Đai,CONCEPT,Entity
entity:393a22c7fc603a70456c,La Ha,KEYWORD,Entity
entity:e961304ce49a60d6358c,Pu Péo,KEYWORD,Entity
entity:eabb49585da8ab6cd9ba,Người La Chí,CONCEPT,Entity
entity:42a4c2bb80366437061b,Pathet Lao,CONCEPT,Entity
entity:9af0f60c7568c75896a3,Pu Péo,CONCEPT,Entity
entity:2488ca9bd8a708662257,ruộng bậc thang,CONCEPT,Entity
entity:48389de56fb2c7e3b7ab,lúa nếp,CONCEPT,Entity
entity:fe11bc53e43a6fd6ce8b,lúa tẻ,CONCEPT,Entity
entity:8df9cceae7d7d79f8f41,máng gỗ,ARTIFICIAL,Entity
entity:8ec1cbe992afd55516e8,gậy chọc lỗ,ARTIFICIAL,Entity
entity:d239f65924cc7b65dd96,cuốc,ARTIFICIAL,Entity
entity:af703c1ca6d406615cae,cày,ARTIFICIAL,Entity
entity:0f259cc8996cf5119d08,chàm,NATURE,Entity
entity:cbc3518e17eb9d2da4e3,lễ cúng Mường,EVENT,Entity
entity:9cd1ff34ace3ad418a23,thần ¡m Poi,PERSON,Entity
entity:0e80afec369db7048d2e,đậu tương,NATURE,Entity
entity:99ee2ac65a5eed24c0ca,phụ nữ La Ha,PERSON,Entity
entity:9626723666e30b452f9d,người Sán Chay,PERSON,Entity
entity:24e767be49c68a72dc9f,Sán Chay,KEYWORD,Entity
entity:0d620e6c240ca83a8ae2,Hờn Bán,KEYWORD,Entity
entity:b6070f9ffac86e4d8382,Chùng,KEYWORD,Entity
entity:90f49aeda6a18fd75a59,Trại,KEYWORD,Entity
entity:fe39e981f6febe365f0b,Cao Lan,PERSON,Entity
entity:432d184f0de2cc1d9b15,Sán Chỉ,PERSON,Entity
entity:de6e2090c669fbc53853,114.012 người,DATE,Entity
entity:f71f893cb54583879b72,Tiếng Cao Lan,CONCEPT,Entity
entity:5d16f5d2a285eca9cb07,nhóm ngôn ngữ Hán,CONCEPT,Entity
entity:53f9ea73233672801099,Sán Chay,CONCEPT,Entity
entity:9e4ac42b2dc58890c963,Hờn Bán,CONCEPT,Entity
entity:b236a6a239e9247c9712,Chùng,CONCEPT,Entity
entity:a4fcff3a405454636819,Trại,CONCEPT,Entity
entity:0ff8408de6a416445b74,Cao Lan,CONCEPT,Entity
entity:84d1f462bff6cf1c1da8,Sán Chỉ,CONCEPT,Entity
entity:e46e532643ef9c294720,"chọc lỗ, tra hạt",CONCEPT,Entity
entity:05b6d345d6af91ce446a,nghề đánh cá,CONCEPT,Entity
entity:0099754ccfce7e4043a4,vợt ôm,CONCEPT,Entity
entity:a9158990a51e253a08d0,giỏ có hom,CONCEPT,Entity
entity:9a6b01a523354a72e0dc,cuối thời Minh,DATE,Entity
entity:c2cecd14c1aac2164fc5,đầu thời Thanh,DATE,Entity
entity:35aa4d50279f952a7dc8,Khách,KEYWORD,Entity
entity:ad5c9133d68e3b372c16,Hán,KEYWORD,Entity
entity:acbf52528a4450fbd3f0,Tàu,KEYWORD,Entity
entity:10c4c26ccde9491fd85f,Hải Nam,LOCATION,Entity
entity:61407c3f9395fb45e7de,Phúc Kiến,LOCATION,Entity
entity:54bcd00e9ca17eed0dbd,Sang Phang,KEYWORD,Entity
entity:cccbb2f6d9097030ae19,Xìa Phống,KEYWORD,Entity
entity:16dcd4ed615bbcf44fc7,Thoòng Nhằn,KEYWORD,Entity
entity:a3acbdc1929513b2c919,Minh Hương,KEYWORD,Entity
entity:6219b472958e0a93b172,Hẹ,KEYWORD,Entity
entity:7534b6fc222dc34c0ada,900.185 người,CONCEPT,Entity
entity:a24fce7883b729eed16a,nghề nông,CONCEPT,Entity
entity:563ad08d5b5f6e0e2f51,Tiểu thủ công nghiệp,CONCEPT,Entity
entity:a6fc9287fb97061eaf5d,nghề gốm,CONCEPT,Entity
entity:a60862d7971dbdb0c984,Quảng Ninh,LOCATION,Entity
entity:f21b191797624a3cd680,Sông Bé,LOCATION,Entity
entity:9f15a4b72946c3339371,làm giấy súc,CONCEPT,Entity
entity:e0a3aa7d8a7fcd208df0,làm nhang,CONCEPT,Entity
entity:8c30181e94fb1e155cc7,nghề làm muối,CONCEPT,Entity
entity:54611b22522d414cb7e1,chữ 'tín,CONCEPT,Entity
entity:f56c10ebaebcc17cc079,Người Bố Y,PERSON,Entity
entity:4486f89855972b09a45d,150 năm,DATE,Entity
entity:948adac9ef83679ba766,Bố Y,KEYWORD,Entity
entity:188054ed5668c5de75fd,Chủng Chá,KEYWORD,Entity
entity:fe6c23ca7a9ce7f089b5,Trọng Gia,KEYWORD,Entity
entity:58bf6385b7120d83db31,Tu Dí,PERSON,Entity
entity:7613f77ded9f1c3ea37b,1.420 người,DATE,Entity
entity:a8fb86fba958713d8ce5,ngữ hệ Thái - Ka Đai,SCIENCE,Entity
entity:894a44be9302c709d148,ngôn ngữ Hán,SCIENCE,Entity
entity:d76d38238496e682284a,ngữ hệ Hán - Tạng,SCIENCE,Entity
entity:bf3e55a359f53d247dd0,vùng cao,LOCATION,Entity
entity:d35bfac71aa4fa9cf571,Thanh Hoá,LOCATION,Entity
entity:16393d03172d68de4228,Nghệ An,LOCATION,Entity
entity:07aecfd3c9ef58d911e8,ngôn ngữ Môn-Khơ Me,SCIENCE,Entity
entity:d5924e8bc52a11c609a5,ngữ hệ Nam Á,SCIENCE,Entity
entity:8ab52c2868e1857b3f9b,Kmụ,CONCEPT,Entity
entity:a7cc006d0e38ebe4340d,Kưm Mụ,CONCEPT,Entity
entity:8d395fb36ce4121ff82f,Khạ Klẩu,CONCEPT,Entity
entity:6e71f300a7537acb2e15,Mãng Cẩu,CONCEPT,Entity
entity:c85d91453050bcab99ed,Mứn Xen,CONCEPT,Entity
entity:da88377f47b0fc42fe78,Pu Thềnh,CONCEPT,Entity
entity:28d55c80b31bbe0b7d9e,Tềnh,CONCEPT,Entity
entity:9626d28216295b2a05c0,42.853 người,DATE,Entity
entity:f06ae4f6aa01ad295077,Xá ăn lửa,CONCEPT,Entity
entity:95724388cee4561a7ce2,hái lượm,CONCEPT,Entity
entity:2fc3e00068a74d968f68,săn bắn,CONCEPT,Entity
entity:2b3d3dad8147b41a2c44,rìu,ARTIFICIAL,Entity
entity:74b04e8e34b2685a8d7f,dao,ARTIFICIAL,Entity
entity:035083621f8727a81daa,chiếc bừa đơn,ARTIFICIAL,Entity
entity:95d284836c914d22748d,gậy kép (bịt sắt),ARTIFICIAL,Entity
entity:9c4c6107744e7c23ddae,nghề rèn,CONCEPT,Entity
entity:31767da4919ce72c3793,nghề mộc,CONCEPT,Entity
entity:e4117d633f1e6e272a54,hàng đổi hàng,CONCEPT,Entity
entity:2a95614f87982a4ca0da,vỏ ốc 'kxoong,ARTIFICIAL,Entity
entity:ecb42ee591306c6923de,người Lô Lô,PERSON,Entity
entity:3eb6ebe6eeed37d7ae9b,Mùn Di,KEYWORD,Entity
entity:158fe722086c5caa26ca,Di,KEYWORD,Entity
entity:78a604d7b303bf17fcdb,Màn Di,KEYWORD,Entity
entity:98d38218290ddcb2efed,La La,KEYWORD,Entity
entity:6b28c1c43a616b713dbf,Qua La,KEYWORD,Entity
entity:088f993eda6217bd4a45,Ô Man,KEYWORD,Entity
entity:6aa54cf2f9ad1962246a,Lu Lộc Màn,KEYWORD,Entity
entity:6d65b157865235bf8eca,Lô Lô hoa,CONCEPT,Entity
entity:4c02906d9259cba49bf6,Lô Lô đen,CONCEPT,Entity
entity:52b7ba1ec46510f9bbeb,chiếc cày chìa vôi,ARTIFICIAL,Entity
entity:081f8c386c8563c67e23,cây lúa,NATURE,Entity
entity:2a70aa4d1a8b62220f95,bừa đơn,ARTIFICIAL,Entity
entity:e15b36522116d319615c,Hòa Bình,LOCATION,Entity
entity:27b094b37f3212fb87f6,Thanh Hóa,LOCATION,Entity
entity:b30cc4d62f521ecd29ca,Phú Thọ,LOCATION,Entity
entity:7940476b001a394bbeef,Mol,KEYWORD,Entity
entity:9017ae44b688e0d9e41a,Ao Tá,KEYWORD,Entity
entity:51fc816e9e70b75bd74a,Mọi Bi,KEYWORD,Entity
entity:4d4071d9d285a5459e8b,thủy lợi nhỏ,TECHNOLOGY,Entity
entity:0b96a597e4feea06d0be,Người Ngái,CONCEPT,Entity
entity:d4b9565f9834477f6565,"vùng Hoà Bình, Thanh Hoá, Phú Thọ",LOCATION,Entity
entity:4cfc02554c174872ada4,Sán Ngải,KEYWORD,Entity
entity:3ed937a8724aed2be0b0,Ngái Hắc Cá,KEYWORD,Entity
entity:337e948e5a48bbb0877d,Ngái Lầu Mần,KEYWORD,Entity
entity:73ed8af429f5b48723e8,Sín,KEYWORD,Entity
entity:42c99d169559d0198e08,Đản,KEYWORD,Entity
entity:8de599ac79327fa7f86b,Lê,KEYWORD,Entity
entity:e355bd83d8f60f3186d3,Xuyến,KEYWORD,Entity
entity:23f73ee93b76654efe4c,1.154 người,DATE,Entity
entity:48c62c087a912c7f8906,nhóm ngôn ngữ (Miêu-Dao) Hệ ngôn ngữ H'Mông-Miền,CONCEPT,Entity
entity:e1f5208ae4c78a47add5,phân bón ruộng,CONCEPT,Entity
entity:0daa7991f53372d83c51,lưỡi cày,ARTIFICIAL,Entity
entity:0efba26870048b1ad2e2,San Déo Nhín,PERSON,Entity
entity:1f9d691688628e5399d0,Trại Đất,KEYWORD,Entity
entity:eb1fbeb6b7f6ab03c37b,Mán Váy xẻ,KEYWORD,Entity
entity:510d547e04f3d49438cf,Người Sán Dìu,PERSON,Entity
entity:ea1c9f297977cb797d69,91.530 người,DATE,Entity
entity:976278fc4a8686fef0e5,đất đen,NATURE,Entity
entity:f4c9c141c4e632b579bc,đất mùn vàng đỏ,NATURE,Entity
entity:da31e6bc09a0b3df554a,đất mùn alit trên núi,NATURE,Entity
entity:2e4c76e56fd0465da081,đất đỏ vàng bị biến đổi do trồng lúa,NATURE,Entity
entity:6a5a9520c9e518275710,đất xói mòn mạnh trơ sỏi đá,NATURE,Entity
entity:c323f767bda162555885,nước khoáng,NATURE,Entity
entity:9affdd5e2fad653cabe9,nước nóng,NATURE,Entity
entity:67990375968015be770c,nước siêu nhạt,NATURE,Entity
entity:2294da9830caf0cce88d,"229.296,6 ha rừng tự nhiên",NATURE,Entity
entity:48c73d64a01320da9aa8,49.604 ha rừng trồng,NATURE,Entity
entity:c98636de9f8461ec43e5,Động vật rừng Lào Cai,NATURE,Entity
entity:f05a291bf8a6dc8c000e,mỏ apatit Cam Đường,NATURE,Entity
entity:e00ce744be4f64d0733d,mỏ đồng Sin Quyền,NATURE,Entity
entity:316021384910679dad9a,mỏ Molipden Ô Quy Hồ,NATURE,Entity
entity:15db2399b799a4ceae1b,Hạ tầng,CONCEPT,Entity
entity:cde2dfebe6a1685562f1,sân bay Sa Pa,ARTIFICIAL,Entity
entity:8bb9e63d5b8d0ed852f3,xã Cam Cọn,LOCATION,Entity
entity:d27816f85800228a5ddd,đường cao tốc Nội Bài - Lào Cai,ARTIFICIAL,Entity
entity:e9191b6e47d86d984721,đường cao tốc Nội Bài - Lào Cai,WORK,Entity
entity:c9c37ed57f6f54c96063,đường cao tốc Côn Minh - Hà Khẩu,WORK,Entity
entity:1b0fc9fa6e087b594cf3,Ngân hàng Phát triển châu Á (ADB),ORGANIZATION,Entity
entity:15b73119e5f4c50cfd45,Công ty Đầu tư Phát triển đường cao tốc Việt Nam (VEC),ORGANIZATION,Entity
entity:cca4d8e4e751f6eeedac,Dự án,EVENT,Entity
entity:77dff35a3c3c94eb8c3e,19.984 tỷ đồng,CONCEPT,Entity
entity:8a603793fd03cd9dbfed,"1,249 tỷ USD",CONCEPT,Entity
entity:60a35852bacbd5f38cf5,dự án đường cao tốc đầu tiên tại Việt Nam,EVENT,Entity
entity:af94d32e442d8ff7f470,đồng bằng sông Hồng,LOCATION,Entity
entity:19d8b603dfd18fa4695e,32 năm,CONCEPT,Entity
entity:9873e04edbe0f3dae97d,1000 đồng/km/phương tiện quy đổi,CONCEPT,Entity
entity:4c1f07efdbb400a0c935,32 năm,DATE,Entity
entity:098b336d44582c2bca6b,Tuyến đường sắt Hà Nội - Lào Cai,WORK,Entity
entity:29ae109a0887d72b0521,đường sắt Trung Quốc,WORK,Entity
entity:650a8ccc25303aafd67a,1 triệu tấn/năm,CONCEPT,Entity
entity:90b599e70d5e9f0dac0f,hàng ngàn lượt khách/ngày đêm,CONCEPT,Entity
entity:23413a19457df2e107b3,25 dân tộc,CONCEPT,Entity
entity:4325fa8efafc1f22b844,Hải Phòng,LOCATION,Entity
entity:bfac8dd5391f1f8bca23,Tày,PERSON,Entity
entity:4e6ce6b807e8fb2f7852,Dao,PERSON,Entity
entity:a85242ec53082638f43a,Tày,CONCEPT,Entity
entity:67ab7ac33b02fc4f040e,Du lịch về cội nguồn,CONCEPT,Entity
entity:c74e64d4367fbd5a85a2,chợ vùng cao,CONCEPT,Entity
entity:c80e65702dbe0be81c12,chợ tình Sa Pa,CONCEPT,Entity
entity:3ec0e52b9f37cbe33d00,1957,DATE,Entity
entity:30944614a6fc711be1bd,Dãy núi Hoàng Liên Sơn,LOCATION,Entity
entity:cfcd15a2ddf68726dc96,Fansipan,LOCATION,Entity
entity:2c962efaebb9c85d5b85,khu bảo tồn thiên nhiên Hoàng Liên,LOCATION,Entity
entity:3812a4a93bed56c37451,mận Bắc Hà,NATURE,Entity
entity:ae3876b1835a470bc364,rau ôn đới,NATURE,Entity
entity:521fa793d2eac571eeb1,cây dược liệu quý,NATURE,Entity
entity:a1b8a2a72a55aa325d7d,cửa khẩu quốc tế Lào Cai,LOCATION,Entity
entity:b062060234fcae1e6a22,sông Nậm Thi,LOCATION,Entity
entity:0de15f4d7b5962af4656,Nóc nhà Đông Dương,CONCEPT,Entity
entity:0a37b004a0d270bf1121,đỉnh Phan Si Păng,LOCATION,Entity
entity:133a5180bf1130fcbd58,lượn,CONCEPT,Entity
entity:f876329ba30295d5b0dc,phong slu,CONCEPT,Entity
entity:2af29dae161d5b6a1385,hát xéc bùa,CONCEPT,Entity
entity:3f5a5eb1a38f0d838f87,hát bọ mẹng,CONCEPT,Entity
entity:98b7fb865e77770afa59,hát đồng dao,CONCEPT,Entity
entity:3ef070d2626859b47fb7,múa xòe,CONCEPT,Entity
entity:86e6d8bfedab7f0b8a61,múa sạp,CONCEPT,Entity
entity:978cb6b12a805899990e,thổi khèn,CONCEPT,Entity
entity:90cba2cef85f3517e84b,kèn lá,CONCEPT,Entity
entity:26e994e3115949824bad,đàn môi,CONCEPT,Entity
entity:ec6a2a8ceb09546bfdac,Hội múa xòe ở Tả Chài,EVENT,Entity
entity:7aa3124feb5f2c870f2f,Tả Chài,LOCATION,Entity
entity:b5bd43abe276a138bc89,Thần Nông,CONCEPT,Entity
entity:8d7948a5042b436f16c1,Hội chơi núi mùa xuân,EVENT,Entity
entity:0fc839fa0e2252750c75,Gầu Tào,CONCEPT,Entity
entity:14ca6636a135773da7bc,Tết nguyên đán,EVENT,Entity
entity:2457a2e03900fc7ceceb,Tết nhảy,EVENT,Entity
entity:0d374544b7349a8e6940,Hội Lồng Tồng,EVENT,Entity
entity:9b70b4245d37a94d5996,Lễ hội Roóng Poọc,EVENT,Entity
entity:bc701151f00f77d9f984,dân tộc Dáy,CONCEPT,Entity
entity:74774d6fdb34d424b70b,Tả Van,LOCATION,Entity
entity:5e41f4c2afaa4c25622e,Lễ Lập tịch,EVENT,Entity
entity:0507da3c77e6fe824864,Khe Mạ,LOCATION,Entity
entity:3fcfbae2a9d1d60567b8,lễ hội cầu mùa,EVENT,Entity
entity:5cbdba38b75fda11e775,Tết,DATE,Entity
entity:cc373ada322001f3e464,múa trống đất,EVENT,Entity
entity:42b8053427466ed63a0d,múa sạp,EVENT,Entity
entity:9a496ea96a7384041cb1,múa gà,EVENT,Entity
entity:635efed90fc07b4af503,dân tộc Mông,CONCEPT,Entity
entity:73670389f9d56687529f,cơm lam,CONCEPT,Entity
entity:c7b2e25c0af46c437899,bánh chưng đen,CONCEPT,Entity
entity:e097368e510cc774cc1d,xôi ngũ sắc,CONCEPT,Entity
entity:647cb44d9e1361bb7f9c,phở chua,CONCEPT,Entity
entity:71f1d6f10e091a4c22e0,bánh khảo,CONCEPT,Entity
entity:03b5606ef5cc455c1205,lạp xưởng,CONCEPT,Entity
entity:5db27db0befb027c82f3,Hà Nhì,CONCEPT,Entity
entity:2ad5be07dac5e7e628df,Phù Lá,CONCEPT,Entity
entity:d1ee22df0699bebaf4c9,Bố Y,CONCEPT,Entity
entity:39e8da55f2516f6735a4,La Chí,CONCEPT,Entity
entity:2ccefc1600f64891b464,Nùng Dín,CONCEPT,Entity
entity:8f7c4f08faaeb816b598,bánh tam giác mạch,WORK,Entity
entity:dfa21de24deeaf32f9c0,cá hồi Sa Pa,WORK,Entity
entity:2fd4b074490b7b455934,mận tam hoa Bắc Hà,WORK,Entity
entity:20bbf3acec3ff84a1042,rượu sán lùng Bát Xát,WORK,Entity
entity:b16bf70727d58ed9430c,hạt dẻ Sa Pa,WORK,Entity
entity:a82472d461a108dabc8b,măng Văn Bàn,WORK,Entity
entity:8886c6b0ff9af6f8c678,nấm chân chim Bắc Hà,WORK,Entity
entity:68c153419faf27586c0e,canh gà đen Mường Khương,WORK,Entity
entity:cd217120a5079908f6dd,óc đậu dưa chua Bắc Hà,WORK,Entity
entity:7b5324afbb00ecb9c2d6,nấm hương rừng Sa Pa - Y Tý,WORK,Entity
entity:a800090e89879a4a806b,khẩu rang Bắc Hà,WORK,Entity
entity:278bc68f3830c83abeec,thịt gừng Nùng Dín,WORK,Entity
entity:23324c74f4f354ef53f3,chè san bản Liền,WORK,Entity
entity:99ffd4834fd04660403b,nộm rau dớn Tả Van,WORK,Entity
entity:3ce3ece79a4dc513ab28,cải mèo,WORK,Entity
entity:0aeb8799445a1ad4d106,phở cốn sủi,WORK,Entity
entity:bef337c6c7d9e93cc12a,lợn cắp nách,WORK,Entity
entity:13a7abfd465f974a940c,rượu nấm ngọc cẩu,WORK,Entity
entity:eea39c6e3e8b15a71db0,mèn mén,WORK,Entity
entity:10340e339bc379faa1df,phở chua Bắc Hà,WORK,Entity
entity:c37c7c4d4902b1659d43,đào Sa Pa,WORK,Entity
entity:b8c1ec7c0e917854e134,bánh chưng đen Văn Bàn,WORK,Entity
entity:0883d596a8cf9cde34ad,bánh bỏng Mường Khương,WORK,Entity
entity:adad1c3ba9b7411d588d,vịt Sín Chéng,WORK,Entity
entity:8c6d0494f3166399bffa,bánh lẳng Bảo Yên,WORK,Entity
entity:24e84186e8d9d3652ff1,rượu táo mèo Sa Pa,WORK,Entity
entity:ccdfe45d727d1c4ef292,sâm đất Y Tý,WORK,Entity
entity:9350a757dd9764aeb626,mận Tả Van,WORK,Entity
entity:cbf7a3b0394798efc713,bia Hà Nhì,WORK,Entity
entity:5ff985115bb345b90fca,thảo quả,WORK,Entity
entity:9bf6ccc8bb1c2b650f11,củ ấu tẩu,WORK,Entity
entity:e9fc38f28595f8f2f117,phở hồng Bắc Hà,WORK,Entity
entity:65b1b7eb346cb27809a7,rượu men lá Na Lang,WORK,Entity
entity:1bef069f995ac3f4add0,gừng Cán Cấu,WORK,Entity
entity:029f6f0fa6530e8bd8a9,khâu nhục Mường Khương,WORK,Entity
entity:bc96d0b52d744744f232,cải xoăn Lùng Phình,WORK,Entity
entity:c7685c434cd40138f049,gạo séng cù,WORK,Entity
entity:bafbea41ed37a0d46118,quế Bảo Yên,WORK,Entity
entity:28a5ec9d658ee8c19703,hạt mắc khén,WORK,Entity
entity:868c10473135607f8820,rượu ngô Bản Phố,WORK,Entity
entity:3a033c61f426d15a6780,nem măng đắng Bảo Yên,WORK,Entity
entity:17917b038620bb80456c,atiso Sa Pa,WORK,Entity
entity:afd345dca08252c66528,gà đen nướng mắc khén Bắc Hà,WORK,Entity
entity:6d2f748f59bc6742e0d2,dứa Bản Lầu,WORK,Entity
entity:44015e53958f51947adf,quả thanh mai Si Ma Cai,WORK,Entity
entity:8707054de014026c30f7,đậu phụ nhự Tà Chải,WORK,Entity
entity:2a9cc7b7edad227714f3,bưởi múc Thái Niên,WORK,Entity
entity:0046ef7858247ce9fa79,thắng cố Bắc Hà,WORK,Entity
entity:18c9a93313e1fe70feeb,trám Nghĩa Đô,WORK,Entity
entity:1a7583cb9d6c8ff73baf,đương quy Bắc Hà,WORK,Entity
entity:92a854cd27a926b77460,rượu thóc Sim San,WORK,Entity
entity:591cd81983570dcf9fdb,nậm pịa,WORK,Entity
entity:58c1c44b981bd8d7ef2f,thịt chó nấu rau cải Bát Xát,WORK,Entity
